Year,Period,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,CV (%)
2012,END OF DEC,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,360,1.9
2012,END OF DEC,NEW YORK,36,SOUTHEAST,90,GREENE,39,590,1.9
2012,END OF DEC,NEW YORK,36,SOUTHEAST,90,ORANGE,71,223,1.9
2012,END OF DEC,NEW YORK,36,SOUTHEAST,90,PUTNAM,79,9,1.9
2012,END OF DEC,NEW YORK,36,SOUTHEAST,90,ROCKLAND,87,122,1.9
2012,END OF DEC,NEW YORK,36,SOUTHEAST,90,SULLIVAN,105,84,1.9
2012,END OF DEC,NEW YORK,36,SOUTHEAST,90,ULSTER,111,208,1.9
2012,END OF DEC,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,95,1.9
2012,END OF DEC,NEW YORK,36,SOUTHERN,80,BROOME,7,73,1.9
2012,END OF DEC,NEW YORK,36,SOUTHERN,80,CHEMUNG,15,215,1.9
2012,END OF DEC,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,53,1.9
2012,END OF DEC,NEW YORK,36,SOUTHERN,80,TIOGA,107,"1,191",1.9
2012,END OF DEC,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,259,1.9
2012,END OF DEC,NEW YORK,36,SOUTHWEST,70,ALLEGANY,3,221,1.9
2012,END OF DEC,NEW YORK,36,SOUTHWEST,70,CATTARAUGUS,9,"33,061",1.9
2012,END OF DEC,NEW YORK,36,SOUTHWEST,70,CHAUTAUQUA,13,"1,338",1.9
2012,END OF DEC,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,919,1.9
2012,END OF DEC,NEW YORK,36,WESTERN,40,ERIE,29,673,1.9
2012,END OF DEC,NEW YORK,36,WESTERN,40,GENESEE,37, (D),(D)
2012,END OF DEC,NEW YORK,36,WESTERN,40,LIVINGSTON,51,211,1.9
2012,END OF DEC,NEW YORK,36,WESTERN,40,MONROE,55,193,1.9
2012,END OF DEC,NEW YORK,36,WESTERN,40,NIAGARA,63, (D),(D)
2012,END OF DEC,NEW YORK,36,WESTERN,40,ONTARIO,69,436,1.9
2012,END OF DEC,NEW YORK,36,WESTERN,40,ORLEANS,73, (D),(D)
2012,END OF DEC,NEW YORK,36,WESTERN,40,SENECA,99,204,1.9
2012,END OF DEC,NEW YORK,36,WESTERN,40,WAYNE,117, (D),(D)
2012,END OF DEC,NEW YORK,36,WESTERN,40,WYOMING,121,"1,092",1.9
2012,END OF DEC,NEW YORK,36,WESTERN,40,YATES,123,672,1.9
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13,48,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,31,30,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,49,67,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,122,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95, (D),(D)
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,99,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,90,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,71,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,27,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,232,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,52,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195, (D),(D)
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,79,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,266,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,269,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,182,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,139,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,785,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,79,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,194,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,309,77.7
2012,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,380,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,15,29,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41, (D),(D)
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,19,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,65,675,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,73,64,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,83,35,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117,11,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,81,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,NORTHAMPTON,131,16,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,PASQUOTANK,139, (D),(D)
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,PERQUIMANS,143,37,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ALLEGHANY,5,87,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ASHE,9,460,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,AVERY,11,153,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,27,387,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,347,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,102,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,276,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,"1,366",77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,1,615,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,281,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,63,69,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,600,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,580,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,128,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,213,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135, (D),(D)
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,117,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,387,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,310,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,68,77.7
2012,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,30,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,278,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,134,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,206,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,120,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,35,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,124,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,54,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129, (D),(D)
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,239,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,18,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,106,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,540,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,52,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,24,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,121,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,636,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,236,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,125,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,147,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,24,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,139,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,79,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,182,77.7
2012,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,150,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,920,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,723,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,180,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43, (D),(D)
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75, (D),(D)
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,151,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,171,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,47,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,294,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,268,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,440,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,56,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,107,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,287,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,23,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,84,77.7
2012,END OF DEC,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,230,77.7
2012,END OF DEC,NORTH DAKOTA,38,CENTRAL,50,EDDY,27, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,"17,500",32.5
2012,END OF DEC,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,"9,702",32.5
2012,END OF DEC,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,"2,502",32.5
2012,END OF DEC,NORTH DAKOTA,38,CENTRAL,50,WELLS,103, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,10,32.5
2012,END OF DEC,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,"31,752",32.5
2012,END OF DEC,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,"5,600",32.5
2012,END OF DEC,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,"7,432",32.5
2012,END OF DEC,NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,"3,300",32.5
2012,END OF DEC,NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,"8,970",32.5
2012,END OF DEC,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,"2,925",32.5
2012,END OF DEC,NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,"7,330",32.5
2012,END OF DEC,NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,"2,730",32.5
2012,END OF DEC,NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,NORTHWEST,10,MOUNTRAIL,61, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,NORTHWEST,10,WARD,101, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,"14,400",32.5
2012,END OF DEC,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,"20,864",32.5
2012,END OF DEC,NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,"4,030",32.5
2012,END OF DEC,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,"13,254",32.5
2012,END OF DEC,NORTH DAKOTA,38,SOUTHEAST,90,LA MOURE,45, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHEAST,90,LOGAN,47, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHEAST,90,MCINTOSH,51, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHEAST,90,RANSOM,73, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,"7,100",32.5
2012,END OF DEC,NORTH DAKOTA,38,SOUTHEAST,90,SARGENT,81, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,"16,438",32.5
2012,END OF DEC,NORTH DAKOTA,38,SOUTHWEST,70,BILLINGS,7, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHWEST,70,BOWMAN,11, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHWEST,70,GOLDEN VALLEY,33, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,"9,156",32.5
2012,END OF DEC,NORTH DAKOTA,38,SOUTHWEST,70,SLOPE,87, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,"23,824",32.5
2012,END OF DEC,NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,"6,088",32.5
2012,END OF DEC,NORTH DAKOTA,38,WEST CENTRAL,40,MCKENZIE,53, (D),(D)
2012,END OF DEC,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,"36,924",32.5
2012,END OF DEC,NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65, (D),(D)
2012,END OF DEC,OHIO,39,CENTRAL,50,DELAWARE,41,"1,042",26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,FAIRFIELD,45,254,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,FAYETTE,47,85,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,FRANKLIN,49,240,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,KNOX,83,305,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,LICKING,89,213,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,MADISON,97,35,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,MARION,101,46,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,MORROW,117,179,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,PICKAWAY,129,348,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,ROSS,141,231,26.7
2012,END OF DEC,OHIO,39,CENTRAL,50,UNION,159,152,26.7
2012,END OF DEC,OHIO,39,EAST CENTRAL,60,BELMONT,13,63,26.7
2012,END OF DEC,OHIO,39,EAST CENTRAL,60,CARROLL,19,83,26.7
2012,END OF DEC,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,139,26.7
2012,END OF DEC,OHIO,39,EAST CENTRAL,60,HARRISON,67,216,26.7
2012,END OF DEC,OHIO,39,EAST CENTRAL,60,HOLMES,75,475,26.7
2012,END OF DEC,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,192,26.7
2012,END OF DEC,OHIO,39,EAST CENTRAL,60,TUSCARAWAS,157,103,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,359,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,146,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,ERIE,43,157,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,HURON,77,654,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,LORAIN,93,296,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,19,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,422,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,87,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,SENECA,147,110,26.7
2012,END OF DEC,OHIO,39,NORTH CENTRAL,20,WYANDOT,175,308,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,ASHTABULA,7,106,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,COLUMBIANA,29,202,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,CUYAHOGA,35,106,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,GEAUGA,55,215,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,LAKE,85,75,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,MAHONING,99,145,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,MEDINA,103,473,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,PORTAGE,133,330,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,STARK,151,379,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,SUMMIT,153,147,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,TRUMBULL,155,301,26.7
2012,END OF DEC,OHIO,39,NORTHEAST,30,WAYNE,169,672,26.7
2012,END OF DEC,OHIO,39,NORTHWEST,10,ALLEN,3,251,26.7
2012,END OF DEC,OHIO,39,NORTHWEST,10,DEFIANCE,39,207,26.7
2012,END OF DEC,OHIO,39,NORTHWEST,10,FULTON,51,147,26.7
2012,END OF DEC,OHIO,39,NORTHWEST,10,HANCOCK,63, (D),(D)
2012,END OF DEC,OHIO,39,NORTHWEST,10,HENRY,69,52,26.7
2012,END OF DEC,OHIO,39,NORTHWEST,10,LUCAS,95,277,26.7
2012,END OF DEC,OHIO,39,NORTHWEST,10,PAULDING,125, (D),(D)
2012,END OF DEC,OHIO,39,NORTHWEST,10,PUTNAM,137,110,26.7
2012,END OF DEC,OHIO,39,NORTHWEST,10,VAN WERT,161, (D),(D)
2012,END OF DEC,OHIO,39,NORTHWEST,10,WILLIAMS,171,"1,013",26.7
2012,END OF DEC,OHIO,39,NORTHWEST,10,WOOD,173,12,26.7
2012,END OF DEC,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,118,26.7
2012,END OF DEC,OHIO,39,SOUTH CENTRAL,80,BROWN,15,108,26.7
2012,END OF DEC,OHIO,39,SOUTH CENTRAL,80,GALLIA,53, (D),(D)
2012,END OF DEC,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,136,26.7
2012,END OF DEC,OHIO,39,SOUTH CENTRAL,80,JACKSON,79,53,26.7
2012,END OF DEC,OHIO,39,SOUTH CENTRAL,80,LAWRENCE,87,101,26.7
2012,END OF DEC,OHIO,39,SOUTH CENTRAL,80,PIKE,131,123,26.7
2012,END OF DEC,OHIO,39,SOUTH CENTRAL,80,SCIOTO,145,160,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,ATHENS,9,205,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,GUERNSEY,59,55,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,HOCKING,73,58,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,MEIGS,105,134,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,MONROE,111,88,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,MORGAN,115,59,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,MUSKINGUM,119,129,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,NOBLE,121,80,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,PERRY,127,126,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,VINTON,163,9,26.7
2012,END OF DEC,OHIO,39,SOUTHEAST,90,WASHINGTON,167,113,26.7
2012,END OF DEC,OHIO,39,SOUTHWEST,70,BUTLER,17,236,26.7
2012,END OF DEC,OHIO,39,SOUTHWEST,70,CLERMONT,25,229,26.7
2012,END OF DEC,OHIO,39,SOUTHWEST,70,CLINTON,27,287,26.7
2012,END OF DEC,OHIO,39,SOUTHWEST,70,GREENE,57,142,26.7
2012,END OF DEC,OHIO,39,SOUTHWEST,70,HAMILTON,61,257,26.7
2012,END OF DEC,OHIO,39,SOUTHWEST,70,MONTGOMERY,113,231,26.7
2012,END OF DEC,OHIO,39,SOUTHWEST,70,PREBLE,135,89,26.7
2012,END OF DEC,OHIO,39,SOUTHWEST,70,WARREN,165,349,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,99,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,102,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,CLARK,23,54,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,DARKE,37,137,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,HARDIN,65,545,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,LOGAN,91,202,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,MERCER,107,39,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,MIAMI,109,249,26.7
2012,END OF DEC,OHIO,39,WEST CENTRAL,40,SHELBY,149,38,26.7
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,CANADIAN,17, (D),(D)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,798,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,CREEK,37,99,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,GRADY,51,40,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73, (D),(D)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,207,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,LOGAN,83,286,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,11,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107, (D),(D)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,452,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,PAYNE,119,119,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,53,(H)
2012,END OF DEC,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,14,(H)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,"15,437",(H)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,83,(H)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,49,(H)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63, (D),(D)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,14,(H)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,82,(H)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,63,(H)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,79,(H)
2012,END OF DEC,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,15,(H)
2012,END OF DEC,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,25,(H)
2012,END OF DEC,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,8,(H)
2012,END OF DEC,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,49,(H)
2012,END OF DEC,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,9,(H)
2012,END OF DEC,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103, (D),(D)
2012,END OF DEC,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151, (D),(D)
2012,END OF DEC,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,26,(H)
2012,END OF DEC,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,602,(H)
2012,END OF DEC,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,44,(H)
2012,END OF DEC,OKLAHOMA,40,NORTHEAST,70,MAYES,97,185,(H)
2012,END OF DEC,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,12,(H)
2012,END OF DEC,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,48,(H)
2012,END OF DEC,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115, (D),(D)
